tweet_id,hashtags,mentions,uppercase,nonalpha,urls,len,numbers,spam
0,0,0,1,8,1,129,0,y
1,0,0,0,4,1,113,1,n
2,0,0,0,1,1,97,0,n
3,0,0,0,1,1,103,0,n
4,0,0,0,2,1,85,0,n
5,0,0,1,5,1,100,0,n
6,0,0,0,3,1,84,0,n
7,0,0,0,1,1,113,0,n
8,0,0,2,3,1,108,0,n
9,0,0,0,4,1,89,0,n
10,0,0,0,3,1,116,0,n
11,0,0,0,1,1,90,0,y
12,0,0,0,5,1,117,0,n
13,0,0,0,5,1,131,0,n
14,0,0,0,5,1,104,0,n
15,0,0,1,4,1,132,0,n
16,0,0,0,5,1,58,0,y
17,0,0,0,3,1,84,0,n
18,0,0,0,4,1,113,1,n
19,0,0,0,2,1,85,0,n
20,0,0,0,7,2,131,1,n
21,0,0,1,5,1,100,0,n
22,0,0,0,6,1,115,1,n
23,0,0,0,2,1,104,0,n
24,1,0,0,2,1,92,0,n
25,1,0,0,3,2,94,0,y
26,0,0,0,6,2,108,1,n
27,0,0,1,8,1,132,0,y
28,0,0,1,7,2,126,0,n
29,0,0,0,2,1,87,0,n
30,0,0,0,7,2,130,0,y
31,0,0,0,4,2,109,0,n
32,0,0,0,5,2,135,1,n
33,0,0,0,5,1,89,0,n
34,0,0,0,2,2,126,0,n
35,0,0,0,3,1,126,0,n
36,0,0,0,7,2,139,1,y
37,0,0,0,2,2,121,0,n
38,0,0,0,4,2,124,0,n
39,0,0,0,4,2,121,0,n
40,0,0,0,5,1,122,0,n
41,0,0,0,2,1,76,1,n
42,0,0,0,4,1,128,0,n
43,0,0,0,5,2,91,0,n
44,0,0,0,7,2,142,0,n
45,0,1,0,2,2,110,0,n
46,0,0,0,6,2,139,1,y
47,0,0,0,5,2,113,0,n
48,0,0,0,2,2,126,0,n
49,0,0,1,2,2,102,0,n
50,0,0,0,4,1,66,0,n
51,0,0,0,3,2,101,0,n
52,0,0,0,9,1,140,0,y
53,0,0,0,4,2,102,0,y
54,0,0,0,2,1,58,0,y
55,0,0,0,2,2,98,0,y
56,0,0,0,3,1,74,1,n
57,0,1,0,3,1,79,0,n
58,0,0,0,2,1,58,0,y
59,0,0,0,7,2,128,0,y
60,0,0,1,2,1,100,0,n
61,0,0,1,2,2,118,0,n
62,0,0,2,4,2,132,0,n
63,0,0,0,5,1,131,0,n
64,0,0,0,4,2,106,0,y
65,0,0,0,6,2,136,0,y
66,0,0,0,4,2,119,1,n
67,0,0,0,4,2,98,0,n
68,0,0,0,5,2,127,0,n
69,0,0,1,4,2,125,0,n
70,0,0,0,4,2,140,0,n
71,0,0,0,4,1,134,0,n
72,0,0,0,7,2,139,1,n
73,0,0,0,2,2,118,0,n
74,1,0,0,3,1,81,0,n
75,1,0,0,3,2,116,0,n
76,0,0,1,6,2,124,0,n
77,1,0,0,3,1,67,0,n
78,0,0,0,3,2,128,0,n
79,0,0,0,4,2,108,0,n
80,0,0,0,4,2,115,0,y
81,0,0,0,3,2,109,0,n
82,0,0,1,4,1,135,0,n
83,0,0,0,5,1,134,0,n
84,0,0,0,2,2,114,0,y
85,0,0,0,2,1,85,0,n
86,0,0,0,6,2,141,0,n
87,0,0,0,4,2,140,0,n
88,0,0,0,2,2,137,0,n
89,0,0,0,3,1,78,0,y
90,0,0,0,5,2,122,2,n
91,0,0,0,5,2,123,0,n
92,0,0,0,3,2,112,0,n
93,0,0,0,3,2,131,0,n
94,0,0,0,2,1,69,0,n
95,0,0,1,6,1,144,0,n
96,0,0,0,3,2,114,0,n
97,0,0,0,4,2,100,1,n
98,0,0,0,4,1,138,0,n
99,0,0,0,4,2,95,0,n
100,0,0,0,2,2,105,0,n
101,0,0,1,5,1,132,0,n
102,0,0,0,3,2,118,0,n
103,0,0,0,1,1,90,0,n
104,0,0,0,3,1,74,0,n
105,0,0,0,2,2,107,0,n
106,0,0,1,2,2,104,0,n
107,0,0,0,2,2,126,0,n
108,0,0,0,4,2,112,0,y
109,0,0,1,3,2,128,1,n
110,0,0,0,5,2,108,0,n
111,0,0,0,2,2,110,0,n
112,0,0,0,5,2,136,0,n
113,0,0,0,3,1,63,0,n
114,0,0,0,3,2,112,0,n
115,0,0,0,6,2,124,0,n
116,0,0,1,5,2,137,1,n
117,0,0,0,4,1,81,0,n
118,1,0,0,4,1,124,0,n
119,0,0,0,3,2,103,0,n
120,0,0,0,5,2,97,0,n
121,0,0,0,6,2,128,1,n
122,0,0,0,4,2,114,1,n
123,0,0,0,3,1,122,0,n
124,0,0,0,3,2,124,0,n
125,0,0,0,5,2,108,0,n
126,0,0,1,2,2,127,0,n
127,0,0,1,2,2,133,0,n
128,0,0,0,5,2,115,0,n
129,0,0,0,3,2,134,0,n
130,0,0,0,5,2,126,0,n
131,0,0,1,4,2,117,1,y
132,0,0,1,6,2,123,0,n
133,0,0,1,3,1,129,0,n
134,0,0,0,2,2,103,0,n
135,0,0,0,7,2,125,1,y
136,0,0,0,3,2,121,0,n
137,1,0,1,5,2,126,0,n
138,0,0,0,3,2,118,0,n
139,0,0,0,2,1,62,0,n
140,0,0,0,4,2,108,0,n
141,0,0,0,4,2,96,2,n
142,0,0,0,2,1,78,0,y
143,0,0,0,5,2,139,0,y
144,0,0,0,3,2,127,0,n
145,0,0,0,4,2,108,0,n
146,0,0,0,5,1,130,0,n
147,0,0,0,5,2,130,0,n
148,0,0,0,5,1,103,0,n
149,0,0,0,4,2,93,2,n
150,0,0,0,5,2,99,0,n
151,0,0,0,5,1,118,0,n
152,0,0,0,6,1,101,3,y
153,0,0,0,3,1,76,1,y
154,0,0,0,3,2,133,0,n
155,0,0,0,2,1,93,0,n
156,0,0,0,4,2,96,1,y
157,0,0,0,2,1,89,0,y
158,0,0,0,5,1,79,1,y
159,0,0,0,2,1,70,0,y
160,0,0,0,4,1,97,0,y
161,0,0,0,2,1,67,0,n
162,0,0,0,5,1,92,0,n
163,0,0,0,4,2,95,0,n
164,0,0,1,3,1,126,0,n
165,0,0,0,1,1,87,0,n
166,0,0,0,2,1,54,0,n
167,0,0,0,4,1,89,0,y
168,0,0,0,3,1,86,1,n
169,0,0,0,3,1,106,0,y
170,0,0,0,2,1,78,0,y
171,0,0,0,4,1,127,0,n
172,0,0,0,3,1,84,0,n
173,0,0,0,6,1,101,1,y
174,0,0,0,3,1,99,1,n
175,0,0,1,4,2,117,1,y
176,0,0,0,4,1,73,0,n
177,0,0,0,4,1,81,0,n
178,0,0,1,2,2,127,0,n
179,0,0,1,1,1,80,0,n
180,0,0,0,3,1,90,1,n
181,0,0,0,8,1,117,1,n
182,0,0,0,1,1,97,0,n
183,0,0,0,5,1,131,0,n
184,0,0,1,4,1,132,0,n
185,0,0,0,1,1,90,0,y
186,0,0,0,5,1,104,1,n
187,0,0,0,3,1,71,0,n
188,0,0,0,2,1,94,0,n
189,0,0,0,5,1,104,0,n
190,0,0,0,2,1,55,0,n
191,0,0,0,3,1,91,0,y
192,0,0,0,2,1,79,0,n
193,0,0,0,5,1,117,0,n
194,0,1,0,9,2,134,0,y
195,0,0,0,1,1,113,0,n
196,0,0,1,4,1,111,0,n
197,0,0,0,7,1,118,0,n
198,0,0,0,2,1,88,0,n
199,0,0,1,1,1,106,0,n
200,0,0,0,3,1,77,0,n
201,0,0,0,2,1,88,0,n
202,0,0,1,4,1,113,1,n
203,0,0,1,5,1,141,0,n
204,0,0,0,1,1,102,0,n
205,0,0,1,3,1,101,0,n
206,0,0,0,5,1,100,0,n
207,0,0,0,4,1,84,0,n
208,0,0,0,4,1,112,0,n
209,0,0,0,3,1,95,1,n
210,0,0,0,1,1,94,0,n
211,0,0,2,3,1,108,0,n
212,0,0,0,4,1,103,0,n
213,0,0,0,3,1,116,0,n
214,0,0,0,3,1,74,0,n
215,0,0,0,5,1,112,0,y
216,0,0,0,3,1,131,0,n
217,0,0,0,1,1,74,0,y
218,0,0,0,4,1,128,0,n
219,0,0,0,3,1,100,0,n
220,0,0,1,1,1,94,0,n
221,0,0,0,3,1,82,0,n
222,0,0,0,3,1,78,0,n
223,0,0,0,6,1,104,0,y
224,0,0,0,2,1,77,0,n
225,0,0,0,9,1,137,0,y
226,0,0,1,1,1,78,0,n
227,0,0,0,4,1,89,0,n
228,0,0,0,4,1,67,0,n
229,0,0,0,1,1,98,0,n
230,0,1,0,1,1,86,0,n
231,0,0,0,1,1,102,0,n
232,0,0,0,5,1,115,1,y
233,0,0,0,3,1,85,0,y
234,0,0,0,2,1,123,0,y
235,0,0,0,8,1,129,0,n
236,0,0,0,6,1,118,0,n
237,0,0,0,4,1,119,0,n
238,0,0,0,3,1,97,0,n
239,0,0,0,1,1,97,0,n
240,0,0,0,6,1,115,1,n
241,0,0,0,6,1,106,0,n
242,0,0,0,4,1,111,1,n
243,0,0,1,6,1,102,0,n
244,0,0,1,2,1,107,0,n
245,0,0,1,8,1,129,0,y
246,0,0,0,1,1,90,0,y
247,0,0,0,1,1,86,0,n
248,0,0,0,6,1,107,1,n
249,0,0,0,3,1,96,2,n
250,0,0,0,5,1,84,1,n
251,0,0,1,1,1,80,0,n
252,0,0,1,2,1,104,1,n
253,0,0,0,1,1,81,0,n
254,0,0,0,3,1,71,0,n
255,0,0,0,4,1,135,0,y
256,0,0,0,1,1,83,0,n
257,0,0,1,4,1,129,0,n
258,0,0,0,3,1,88,0,y
259,0,0,0,2,1,94,0,n
260,0,0,0,5,1,78,1,n
261,0,0,0,4,1,99,0,n
262,0,0,0,2,1,107,0,n
263,0,0,0,2,1,90,0,n
264,0,0,1,5,1,141,0,n
265,0,0,0,5,1,112,0,n
266,0,0,0,3,1,116,0,n
267,0,0,0,3,1,91,0,y
268,0,0,0,3,1,78,0,y
269,0,0,0,2,1,88,0,n
270,0,0,0,4,1,98,2,n
271,0,0,0,4,1,91,0,n
272,0,0,0,3,1,111,0,n
273,0,0,1,5,2,135,0,n
274,0,0,0,9,1,140,0,y
275,0,0,0,4,1,112,0,n
276,0,0,0,2,2,118,0,n
277,0,0,0,2,1,85,0,n
278,0,0,1,5,1,100,0,n
279,1,0,0,3,1,67,0,n
280,0,0,0,4,2,106,0,n
281,0,0,0,5,2,135,1,n
282,0,0,0,2,2,126,0,n
283,0,0,0,2,2,98,0,n
284,0,0,0,1,1,97,0,n
285,0,0,0,4,1,109,0,n
286,0,0,1,7,2,126,0,n
287,0,0,0,7,2,130,0,y
288,0,0,1,8,1,129,0,y
289,0,0,0,4,2,109,0,n
290,0,0,0,5,1,87,1,n
291,1,0,0,2,1,92,0,n
292,0,1,0,1,1,86,0,n
293,0,0,0,5,1,101,0,n
294,0,0,0,2,1,85,0,n
295,0,0,0,3,1,91,0,n
296,1,0,0,4,1,57,0,n
297,0,0,2,2,1,115,1,n
298,0,0,0,4,1,92,0,n
299,0,0,0,1,1,91,0,n
300,0,0,0,6,1,115,1,y
301,0,0,1,3,1,85,1,n
302,0,0,0,6,1,104,0,y
303,0,0,0,1,1,98,0,n
304,0,0,0,4,1,128,0,n
305,0,0,1,1,1,78,0,n
306,0,0,0,5,1,87,0,y
307,0,0,0,9,2,116,0,y
308,0,0,0,3,1,84,0,n
309,0,0,0,6,2,136,0,n
310,0,0,0,3,1,71,0,n
311,0,0,0,4,1,84,0,n
312,0,0,0,5,1,100,0,n
313,0,0,0,2,1,88,0,n
314,0,0,1,3,1,92,0,n
315,0,0,1,5,2,119,0,n
316,0,0,0,2,1,91,0,n
317,0,0,1,3,1,129,0,n
318,0,0,0,4,1,125,0,n
319,0,0,0,2,2,121,0,n
320,0,0,0,3,2,110,0,n
321,0,0,2,4,2,129,0,n
322,0,0,0,4,2,130,0,n
323,0,0,0,2,2,105,0,n
324,0,0,0,2,2,105,0,n
325,0,0,1,5,2,141,0,n
326,0,0,0,4,2,125,0,n
327,0,0,0,6,2,116,0,n
328,0,0,0,4,2,130,0,n
329,0,0,0,5,2,124,0,n
330,1,0,0,3,2,112,0,n
331,0,0,0,3,1,63,0,n
332,0,0,1,4,2,116,0,n
333,0,0,0,3,2,91,0,n
334,0,0,0,6,2,142,0,n
335,0,0,0,2,2,122,0,n
336,0,0,0,3,2,93,0,n
337,0,0,0,3,2,86,0,n
338,0,0,1,3,1,102,0,n
339,0,0,0,6,2,113,0,n
340,0,0,0,3,2,109,0,n
341,0,0,0,4,1,124,0,y
342,0,0,1,3,2,124,0,n
343,0,0,0,5,2,113,0,n
344,0,0,0,5,1,121,0,y
345,0,0,0,6,1,107,0,y
346,0,0,0,5,1,95,1,n
347,0,0,0,4,2,96,2,n
348,0,0,0,3,2,127,0,n
349,0,0,1,7,1,104,0,n
350,0,0,1,2,1,111,0,n
351,0,0,0,4,1,102,0,n
352,0,0,0,1,1,94,0,n
353,0,0,2,3,1,119,0,n
354,0,0,0,3,1,106,0,n
355,0,0,0,3,1,106,0,n
356,0,0,0,2,1,120,0,n
357,0,0,0,4,1,72,0,n
358,1,0,0,4,1,57,0,n
359,0,0,0,2,2,126,0,n
360,0,0,1,4,1,94,0,n
361,0,0,0,6,1,116,0,y
362,0,0,0,7,2,130,0,y
363,0,0,1,5,1,124,0,n
364,0,0,0,5,2,135,1,n
365,0,0,0,2,1,89,0,n
366,0,0,0,5,1,103,0,n
367,0,0,1,4,1,121,0,n
368,0,0,1,9,1,131,0,y
369,0,0,0,6,1,91,0,n
370,0,0,0,2,1,70,0,n
371,0,0,0,5,1,91,0,n
372,0,0,1,5,1,103,0,n
373,0,0,0,3,1,99,0,n
374,0,0,0,4,1,99,0,n
375,0,0,0,2,1,96,0,n
376,0,0,0,2,1,104,0,n
377,0,0,1,3,1,83,0,n
378,0,0,1,5,1,119,0,n
379,0,0,0,7,2,125,3,y
380,0,0,0,4,1,92,1,n
381,0,0,0,4,2,101,0,n
382,0,0,1,2,2,130,0,n
383,0,0,1,5,2,135,0,n
384,0,0,0,8,2,142,0,n
385,0,0,1,6,1,144,0,n
386,1,0,0,5,1,123,0,n
387,0,0,0,2,1,72,0,n
388,0,0,0,2,1,81,0,n
389,0,0,0,4,1,71,2,n
390,0,0,0,4,1,101,0,n
391,0,0,0,3,1,64,0,n
392,0,0,0,4,1,72,0,n
393,0,0,0,5,1,68,0,n
394,0,0,0,3,1,96,2,n
395,0,0,0,7,1,107,0,y
396,0,0,0,5,1,108,0,y
397,0,0,0,3,1,105,0,n
398,0,0,0,5,1,106,0,n
399,0,0,1,6,1,134,1,y
400,0,0,0,4,1,116,0,n
401,0,0,0,3,1,98,0,n
402,0,0,0,5,1,113,0,n
403,0,0,0,8,1,84,1,n
404,0,0,0,1,1,116,0,n
405,0,0,0,4,1,80,0,n
406,0,0,0,5,2,141,0,n
407,1,0,0,2,1,122,0,n
408,0,0,0,4,1,141,0,n
409,1,0,1,2,1,96,0,n
410,0,0,0,4,1,91,1,n
411,0,0,1,4,1,103,0,n
412,0,0,0,2,1,102,0,y
413,0,0,1,3,1,108,0,n
414,0,0,1,4,1,100,1,n
415,0,1,1,3,1,110,0,n
416,0,0,1,2,1,112,0,n
417,0,0,1,2,1,98,0,n
418,1,0,0,1,1,106,0,n
419,0,0,0,4,1,94,0,n
420,0,0,0,6,1,86,0,y
421,0,0,0,4,1,97,0,n
422,0,0,1,3,1,93,1,y
423,1,0,1,2,1,125,0,n
424,0,0,0,5,1,139,0,y
425,0,1,0,2,1,106,0,n
426,0,0,0,5,1,89,0,y
427,0,0,0,3,1,84,0,n
428,0,0,0,5,1,80,0,n
429,0,0,1,9,1,130,0,n
430,0,0,1,8,1,125,0,n
431,0,0,1,7,1,135,1,y
432,0,0,0,6,1,113,0,n
433,0,0,0,5,1,116,0,n
434,0,0,0,4,1,92,0,n
435,0,0,0,2,1,82,0,n
436,0,0,0,3,1,98,0,n
437,0,0,0,4,1,78,0,n
438,0,0,0,6,1,114,0,n
439,0,0,0,4,1,91,1,n
440,0,0,0,5,1,136,0,n
441,0,0,0,2,1,99,0,n
442,0,0,0,2,1,95,0,n
443,0,0,0,4,1,85,0,n
444,0,0,0,4,1,99,0,n
445,0,0,0,6,1,90,0,n
446,0,0,0,4,1,98,0,n
447,0,0,0,4,1,83,0,n
448,0,0,1,6,1,101,0,n
449,0,0,0,5,1,81,0,n
450,0,0,0,7,1,87,0,y
451,0,0,0,4,1,107,0,n
452,0,0,0,7,1,105,0,y
453,0,0,0,5,1,86,0,n
454,0,0,0,7,1,130,0,y
455,0,0,0,5,1,76,1,n
456,0,0,0,4,1,89,0,n
457,1,0,0,4,1,93,0,n
458,0,0,0,5,1,101,0,n
459,0,0,0,7,1,86,1,n
460,0,0,0,8,1,87,1,n
461,0,0,0,7,1,86,1,n
462,0,0,0,3,1,117,0,n
463,0,0,0,6,1,135,0,y
464,0,0,0,7,1,130,0,y
465,0,0,0,7,1,120,0,n
466,0,0,0,4,1,125,0,n
467,0,0,0,5,1,91,0,n
468,0,0,1,7,1,135,1,y
469,0,0,0,3,1,92,1,n
470,0,0,0,6,1,140,0,y
471,0,0,0,5,1,81,0,n
472,0,0,1,6,1,105,0,n
473,0,0,0,3,1,92,0,n
474,0,0,1,3,1,113,0,n
475,0,0,0,6,1,114,0,n
476,0,0,0,4,1,99,0,n
477,0,0,0,8,1,108,0,y
478,0,0,0,4,1,118,0,n
479,0,0,0,2,1,95,0,n
480,0,0,0,4,1,103,0,n
481,0,0,0,5,1,122,0,n
482,0,0,0,4,1,107,0,y
483,0,0,0,4,1,85,0,y
484,0,0,0,2,1,82,0,n
485,0,0,0,7,1,136,0,y
486,0,0,0,8,1,87,1,?
487,0,0,0,7,1,86,1,?
488,0,0,0,6,1,102,0,?
489,0,0,1,6,1,119,0,?
490,0,0,0,8,1,131,0,?
491,0,0,0,4,1,72,0,?
492,0,0,0,6,1,117,0,?
493,0,0,0,3,1,86,0,?
494,0,0,0,5,1,138,0,?
495,0,0,0,4,2,100,0,?
496,0,0,0,4,2,95,0,?
497,0,0,0,2,2,125,0,?
498,0,0,0,5,1,94,0,?
499,0,0,1,3,1,91,0,?
500,1,0,0,2,1,88,0,?
501,0,0,0,4,1,100,0,?
502,0,0,0,2,1,92,0,?
503,0,0,0,4,1,92,0,?
504,0,0,0,3,1,92,0,?
505,0,0,0,3,1,106,0,?
506,0,0,1,4,1,117,0,?
507,0,0,0,6,1,121,0,?
508,0,0,0,3,1,101,0,?
509,0,0,0,7,1,127,1,?
510,1,0,1,2,1,86,0,?
511,0,0,0,5,1,105,0,?
512,0,0,0,2,1,73,0,?
513,0,0,1,4,1,105,0,?
514,0,0,0,1,1,81,0,?
515,0,0,0,3,1,64,0,?
516,0,0,0,5,1,101,0,?
517,0,0,1,3,1,95,0,?
518,0,0,0,5,1,127,0,?
519,0,0,0,3,1,107,0,?
520,0,0,0,4,1,123,0,?
521,0,0,0,1,1,81,0,?
522,0,0,0,3,1,73,0,?
523,0,0,0,4,1,83,0,?
524,0,0,0,5,1,94,0,?
525,0,0,0,1,1,93,0,?
526,0,0,0,4,1,115,0,?
527,0,0,0,4,1,86,0,?
528,0,0,0,6,1,91,1,?
529,0,0,0,4,1,103,0,?
530,0,0,0,7,1,126,0,?
531,0,0,0,4,1,99,0,?
532,0,0,0,4,1,112,0,?
533,0,0,0,2,1,104,0,?
534,0,0,0,8,1,135,1,?
535,0,0,0,4,1,105,0,?
536,0,0,1,5,1,77,0,?
537,0,0,0,8,1,115,0,?
538,0,0,0,4,1,125,0,?
539,0,0,0,7,1,125,0,?
540,0,0,0,5,1,106,2,?
541,0,0,0,5,1,100,0,?
542,0,0,0,3,1,84,0,?
543,0,0,0,7,2,130,0,?
544,0,0,0,3,1,106,0,?
545,0,0,0,5,2,96,0,?
546,0,0,0,4,2,100,1,?
547,0,0,0,3,2,131,0,?
548,0,0,0,5,1,119,0,?
549,0,0,0,5,2,135,1,?
550,0,0,1,3,1,94,0,?
551,0,0,2,3,1,106,0,?
552,0,0,0,5,2,121,0,?
553,0,0,1,3,1,85,0,?
554,0,0,0,5,1,101,0,?
555,0,0,0,3,1,89,0,?
556,0,0,1,4,2,117,1,?
557,0,0,0,1,1,122,0,?
558,0,0,0,5,2,123,0,?
559,0,0,1,8,1,132,0,?
560,1,0,0,3,2,87,0,?
561,0,0,0,8,1,84,1,?
562,0,0,0,1,1,85,0,?
563,0,0,0,3,1,120,0,?
564,0,0,0,3,1,67,0,?
565,0,0,0,7,2,121,0,?
566,0,0,1,7,2,126,0,?
567,0,0,0,3,1,70,0,?
568,0,0,0,4,2,109,0,?
569,0,0,0,1,1,84,0,?
570,0,0,0,6,2,124,1,?
571,0,0,0,5,1,116,1,?
572,0,0,0,2,2,126,0,?
573,0,0,0,5,1,122,0,?
574,0,0,0,5,2,99,0,?
575,0,0,0,3,1,76,0,?
576,0,0,0,4,2,112,0,?
577,0,0,0,2,1,86,0,?
578,0,0,0,5,1,104,0,?
579,0,0,0,6,1,146,0,?
580,0,0,0,3,1,132,0,?
581,0,0,0,7,1,127,0,?
582,0,0,0,3,1,102,0,?
583,0,0,0,7,1,124,0,?
584,0,0,0,3,1,113,0,?
585,0,0,1,4,2,116,0,?
586,0,0,0,2,2,111,0,?
587,0,0,0,3,1,93,1,?
588,0,0,0,6,1,87,0,?
589,1,0,0,4,1,93,0,?
590,0,0,0,5,1,78,1,?
591,0,0,0,4,1,109,0,?
592,0,0,0,5,1,90,0,?
593,0,0,0,7,1,107,0,?
594,1,0,1,1,1,92,0,?
595,0,0,0,4,1,109,0,?
596,0,0,0,5,1,112,1,?
597,0,0,1,3,1,133,0,?
598,0,0,0,7,1,136,0,?
599,0,0,1,5,1,111,0,?
600,0,0,1,3,1,97,0,?
601,0,0,0,4,1,114,0,?
602,0,0,0,7,1,98,0,?
603,0,0,0,2,1,72,0,?
604,0,0,0,3,1,108,0,?
605,0,0,0,4,1,106,0,?
606,0,0,0,8,1,131,0,?
607,0,0,0,6,1,86,0,?
608,0,0,1,6,1,112,0,?
609,0,0,1,4,1,134,0,?
610,0,0,0,4,1,125,0,?
611,0,0,0,3,1,117,0,?
612,0,0,0,4,1,84,0,?
613,0,0,0,4,1,133,0,?
614,0,0,1,7,1,124,0,?
615,0,0,0,2,1,95,0,?
616,0,0,0,5,1,76,0,?
617,0,0,0,9,1,107,0,?
618,0,0,0,4,1,114,0,?
619,0,0,0,5,1,91,0,?
620,0,0,0,4,1,117,0,?
621,0,0,0,3,1,106,0,?
622,0,0,0,6,1,119,0,?
